"구분","1h","2h","3h","4h","5h","6h","7h","8h","9h","10h","11h","12h","13h","14h","15h","16h","17h","18h","19h","20h","21h","22h","23h","24h","최소","최대","평균"
"20220508","142.83","138.17","136.95","137.05","134.83","136.24","136.24","136.24","134.19","131.61","136.24","133.16","130.49","134.05","134.05","136.4","136.65","140.79","141.97","142.79","142.87","142.87","142.32","141.34","130.49","142.87","137.77"
"20220509","135.97","132.58","131.04","128.83","131.04","135.64","137.27","140.85","139.47","136.96","136.83","147.8","136.62","147.8","140.17","140.91","142.39","145.58","145.59","145.59","145.59","141.73","141.59","140.97","128.83","147.8","139.96"
"20220510","137.42","137.52","137.71","134.94","135.03","135.33","140.25","140.25","140.25","140.22","138.97","135.89","130.9","135.89","135.89","136.78","142.23","143.01","142.9","143.25","143.31","142.44","141.33","139.81","130.9","143.31","139"
"20220511","137.45","135.72","135.89","135.89","135.97","135.97","139.33","142.74","142.73","142.71","142.3","140.52","137.73","140.52","140.82","141.92","145.6","145.6","145.6","145.6","142.93","142.02","142.03","140.86","135.72","145.6","140.99"
"20220512","136.53","135.18","135.18","135.18","135.18","137.17","138.43","141.63","142.01","142.82","142.67","142.59","140.49","144.85","145.44","149.21","149.21","149.21","149.21","148.39","146.25","145.5","141.34","140.78","135.18","149.21","142.64"
"20220513","136.37","136.4","135.68","135.68","135.76","135.76","136.75","139.42","143.26","143.15","143.02","142.91","140.26","144.26","145.79","145.79","145.79","145.8","145.8","144.77","144.16","140.86","139.65","140.86","135.68","145.8","141.48"
"20220514","140.38","140.38","136.29","138.66","136.74","136.68","136.74","136.74","136.74","134","136.74","134","132.25","135.06","136.74","137.38","138.59","140.7","142.26","143.27","143.34","142.92","143.44","142","132.25","143.44","138.59"
"20220515","137.36","137.45","135.5","133.49","136.24","136.24","136.24","133.94","113.83","111.14","113.83","106.61","105.61","111.14","113.83","134.27","136.23","138.78","141.61","142.38","142.37","142.38","142.38","139.57","105.61","142.38","131.16"
"20220516","135.64","130.38","127.76","124.78","130.09","134.23","137.57","141.82","142.21","142.21","141.5","139.93","138.33","144.15","144.15","144.64","147.06","147.06","148.12","148.12","146.82","144.84","141.33","140.97","124.78","148.12","140.87"
"20220517","137.39","136.22","136.39","136.39","136.39","136.39","139.76","142.55","142.59","142.56","142.37","140.05","138.04","140.48","140.59","144.38","147.08","147.08","147.26","147.47","148.11","145.65","145.82","145.48","136.22","148.11","142.23"
"20220518","138.51","136.75","136.85","136.85","136.85","138","142.18","142.43","143.34","142.68","143.28","142.78","138.11","140.51","141.72","145.31","149.34","149.63","149.63","149.64","149.65","148.24","141.75","141.37","136.75","149.65","143.06"
"20220519","138.71","136.38","136.58","136.68","136.68","136.77","139.87","142.36","142.1","142.06","141.76","140.5","138.08","140.48","141.27","144.23","150.63","150.72","150.75","150.79","149.65","147.82","144.11","141.28","136.38","150.79","142.87"
"20220520","136.56","136.45","136.45","136.54","136.54","137.41","138.34","138.34","140.94","140.91","140.9","140.88","138.05","140.87","141.91","142.48","145.09","145.09","145.09","145.09","145.1","141.64","140.65","140.66","136.45","145.1","140.72"
"20220521","140.64","140.64","137.32","137.32","142.33","142.33","142.33","142","135.32","130.92","135.32","135.32","132.56","136.75","138.25","140.67","142.18","145.91","146.18","146.32","146.46","145.26","145.26","142.44","130.92","146.46","140.63"
"20220522","138.86","136.9","136.9","133.56","133.75","133.94","133.75","126.81","113.3","102.67","106.84","100.22","99.78","101.2","104.47","112.94","122.67","135.56","141.89","142.56","142.93","142.79","142.9","139.95","99.78","142.93","127.62"
"20220523","133.09","111.79","111.79","111.12","111.79","131.87","134.87","135.99","137.05","137.05","137.05","137.03","133.75","138.44","140.66","141.46","146.02","146.87","146.89","146.89","146.89","142.91","141.7","140.85","111.12","146.89","136.4"
"20220524","137.15","135.19","133.79","133.79","133.91","135.02","135.56","138.35","138.56","138.41","138.29","138.14","137.98","140.55","140.92","141.85","146.02","146.49","146.85","147.48","147.74","148.33","145.36","145.07","133.79","148.33","140.86"
"20220525","136.5","136.79","135.1","133.75","133.98","135.07","138.51","137.92","138.61","138.42","138.27","138.11","137.93","140.81","140.81","142.08","146.44","146.44","146.44","146.44","145.08","142.97","140.72","139.37","133.75","146.44","140.19"
"20220526","136.88","135.34","132.87","132.87","133.11","134.61","135.34","138.33","138.65","138.27","138.1","137.93","137.55","139.13","140.86","140.91","142.97","143.06","143.14","143.16","142.73","141","139.31","137.98","132.87","143.16","138.79"
"20220527","133.12","133.14","135.06","129.46","129.46","133.72","134.44","135.82","136.43","138.47","139.15","138.64","136.19","139.1","139.55","141.2","143.09","146.48","146.48","146.62","146.9","141.19","139.45","139.77","129.46","146.9","138.86"
"20220528","139.53","140.71","136.04","136.04","136.5","136.5","136.5","136.5","136.5","133.44","136.5","136.5","126.95","136.38","136.5","136.79","139.64","143.34","143.64","143.67","143.7","143.72","143.52","141.99","126.95","143.72","138.59"
"20220529","137.39","137.2","137.2","133.89","132.24","132.47","132.45","122.1","114.08","110.71","113.09","107","105.88","110.62","112.73","116.56","137.66","142.17","142.42","142.42","142.42","141.89","141.39","140.15","105.88","142.42","129.68"
"20220530","136.1","130.06","111.83","110.48","111.83","133.23","134.54","136.3","139.37","139.37","139.37","137.85","137.79","139.37","140.29","142.01","146.35","146.35","147.14","147.14","147.14","141.25","140.36","139.47","110.48","147.14","137.64"
"20220531","136.01","135.44","135.44","132.67","132.88","134.77","140.23","139.81","140.04","139.07","138.94","136.82","147.14","138.57","138.51","140.3","142.55","142.56","142.56","142.57","141.92","140.47","139.06","136.84","132.67","147.14","139.16"
"20220601","128.46","128.46","127.49","127.49","128.46","128.46","128.46","128.46","127.31","126.65","126.64","125.17","123.74","129.37","129.21","129.37","130.59","133.75","133.93","133.92","133.9","133.71","131.98","131.26","123.74","133.93","129.58"
"20220602","127.52","127.62","122.06","117.47","117.47","118.3","126.66","129.03","129.9","129.58","129.4","129.37","128.53","130.5","131.37","132.54","134.17","134.17","134.18","134.2","133.66","132.97","129.84","129.9","117.47","134.2","129.24"
"20220603","129.53","126.58","126.12","120.6","120.6","123.31","129.5","129.22","131.19","131.04","130.88","129.21","125.11","129.18","130.4","132.28","135.53","135.53","135.53","135.53","135.4","133.42","131.36","131.2","120.6","135.53","130.32"
"20220604","128.26","128.34","128.42","128.5","128.5","127.04","128.11","124.92","127.72","127.72","127.72","119.93","119.78","127.84","127.84","127.84","128.87","128.87","132.21","132.29","132.38","132.44","130.52","128.64","119.78","132.44","128.21"
"20220605","126.67","126.67","114.36","113.08","113.08","113.08","113.61","114.64","113.12","113.08","115.51","115.14","114.98","115.14","115.14","119.31","125.57","126.66","129.5","130.25","131.19","130","130.1","128.18","113.08","131.19","120.68"
"20220606","124.54","115.71","113.3","112.19","112.19","113.3","113.3","121.22","123.63","123.63","123.63","123.37","121.57","121.42","121.31","125.7","126.93","130.41","131.32","131.32","131.48","131.54","131.54","131.57","112.19","131.57","123.63"
"20220607","113.6","111.61","111.61","109.31","109.31","111.61","111.89","128.67","131.24","131.24","129.28","128.64","127.04","129.4","130.64","132.42","132.42","132.42","132.43","132.43","132.43","131.28","130","128.64","109.31","132.43","125.99"
"20220608","126.1","122.42","120.22","120.3","120.37","122.85","127.3","127.3","129.38","129.5","130.82","130.81","129.04","131.88","133.44","133.44","133.44","133.56","133.64","132.99","131.88","129.5","129.32","128.12","120.22","133.64","129.07"
"20220609","126.23","122.31","117.89","117.47","117.47","118.45","127.19","127.47","128.89","128.66","128.58","128.42","128.42","129.3","130.75","132.46","133.51","133.51","133.52","133.53","133.55","131.38","129.42","128.68","117.47","133.55","128.23"
"20220610","126.08","122.42","118.56","118.56","117.47","123.21","126.83","130.82","128.7","128.7","128.69","128.69","128.59","130.2","131.99","131.99","134.21","134.23","134.39","134.59","133.41","132","130.87","130.87","117.47","134.59","129"
"20220611","127.62","128.11","125.99","124.3","125.94","124.48","126.95","126.79","124.24","120.03","119.92","119.85","119.74","122.23","125.2","126.47","127.58","133.26","133.26","133.26","133.26","130.28","130.21","128.21","119.74","133.26","126.7"
"20220612","120.62","114.84","117.4","114.84","114.41","114.91","114.41","110.49","106.02","101.17","106.02","105.5","105.93","107.88","109.18","115.88","122.55","128.38","130.26","130.58","130.58","130.58","130.59","127.09","101.17","130.59","117.88"
"20220613","112.01","110.86","109.56","109.56","109.56","109.58","114.14","128.27","131.36","131.2","131.2","131.01","130.94","132.56","137.56","137.71","138.36","138.36","138.9","138.9","133.1","131.91","129.26","128.62","109.56","138.9","128.28"
"20220614","131.27","126.7","122.27","121.87","122.27","127.73","127.73","131.28","131.45","132.6","132.58","132.56","132.06","136.54","139.14","139.14","139.15","139.15","138.51","136.55","132.61","130.89","129.2","128.46","121.87","139.15","132.26"
"20220615","126.37","126.31","120.29","120.33","120.33","125.89","127.42","131.15","131.29","132.68","136.44","136.43","132.18","136.43","137.46","138.17","138.29","138.29","138.55","136.43","132.3","131.24","128.51","127.97","120.29","138.55","131.89"
"20220616","126.2","122.38","118.04","117.47","117.47","122.87","126.79","131.2","129.75","130.89","130.87","130.86","129.44","132","133.57","133.57","133.57","133.69","133.81","133.06","132","131.15","129.64","128.25","117.47","133.81","129.15"
"20220617","129.19","122.49","120.62","120.66","120.66","120.66","126.88","127.87","130.2","130.67","130.67","130.66","129.51","132.64","133.11","137.18","138.44","138.44","138.44","138.45","134.98","132.2","137.32","137.91","120.62","138.45","131.37"
"20220618","128.89","124.82","120.25","117.78","116.53","116.53","116.53","115.21","114.31","112.41","115.21","112.41","108.49","115.21","115.64","125.27","126.69","128.9","129.91","129.93","131.14","131.22","131.22","131.3","108.49","131.3","121.85"
"20220619","118.03","116.27","114.39","114.99","113.87","114.8","112.25","106.48","103.58","101.63","106.02","106.02","106.48","110.4","115.75","116.02","126.21","134.18","134.51","134.51","134.71","130.71","130.72","130.34","101.63","134.71","118.97"
"20220620","117.47","111.82","109.36","108.16","108.16","111.82","123.71","132.02","132.5","132.5","132.5","132.49","129.48","132.2","132.2","137.74","137.74","137.74","137.75","135.39","132.36","129.68","128.85","128.6","108.16","137.75","128.52"
"20220621","129.16","122.72","122.63","117.58","117.58","118.46","126.94","128.4","131.5","132.4","132.96","132.94","132.34","137.59","139.95","140.49","140.49","140.49","140.76","139.92","136.44","131.61","130.01","129.85","117.58","140.76","132.26"
"20220622","126.51","125.74","125.42","117.49","117.49","122.97","126.64","131.13","130.57","130.84","132.25","132.23","132.22","136.83","137.8","138.12","139.8","139.93","139.93","140.2","138.52","133.48","131.18","131.13","117.49","140.2","132.34"
"20220623","126.52","122.75","117.47","117.47","117.47","123.44","126.53","129.85","132.52","136.64","136.75","136.75","136.48","137.98","137.98","137.79","137.99","137.99","137.99","137.99","136.33","132.61","130.09","130.09","117.47","137.99","132.35"
"20220624","128.61","128.61","122.8","122.82","122.82","122.82","125.44","130.4","130.7","132.09","132.09","132.09","130.78","132.73","136.49","136.77","140.78","140.98","140.78","140.78","139.88","136.98","137.98","138.48","122.8","140.98","133.33"
"20220625","128.84","128.84","128.84","125.28","125.5","125.5","125.5","125.28","126.01","126.01","127.77","127.36","127.22","127.54","127.6","131.49","131.57","132.36","133.01","133.03","133.08","133.13","127.9","127.27","125.28","133.13","128.7"
"20220626","124.73","117.1","114.62","110.7","109.42","109.42","110.7","106.78","105.74","105.74","108.09","109.42","110.78","114.69","114.85","116.52","128.76","138.75","138.74","138.79","139.44","133.52","133.13","128.76","105.74","139.44","120.87"
"20220627","117.53","110.98","107.31","106.14","106.33","110.98","118.13","126.89","132.16","136.63","136.63","136.54","136.08","136.63","138.59","139.95","143.13","143.13","143.16","143.16","139.45","136.49","130.8","129.01","106.14","143.16","131.55"
"20220628","125.85","122.45","116.74","115.11","115.95","118.02","126.79","131.28","132.06","136.26","138.24","139.68","132.59","138.58","138.24","139.68","139.82","139.82","139.82","139.82","136.26","132.05","129.06","128.67","115.11","139.82","132.41"
"20220629","129.05","126.29","124.15","122.85","120.56","123.61","130.15","130.15","134.33","137.24","139.55","139.55","138.31","139.55","140.54","140.54","142.9","142.92","142.92","142.92","137.15","132.38","130.27","130.07","120.56","142.92","135"
"20220630","129.37","129.37","122.97","117.47","117.47","126.75","130.1","130.13","136.95","137.43","140.29","139.03","136.47","139.03","139.16","139.16","139.16","139.03","137.58","137.58","136.34","132","130.1","130.1","117.47","140.29","133.8"
"20220701","149.22","149.22","140.3","125.36","125.88","140.13","149.22","149.55","153.44","156.46","157.07","157.01","154.11","157.01","162","162","162","162","156.97","156.46","154.12","152.51","152.21","152.4","125.36","162","152.5"
"20220702","150.09","146.2","137.73","130.66","129.44","129.44","138.59","147.37","147.88","148.16","148.69","148.69","148.12","149.23","150.85","151.81","151.86","156.33","156.47","156.47","156.47","154.76","152.92","149.03","129.44","156.47","147.91"
"20220703","143.23","130.93","126.41","122.71","121.27","122.71","121.27","124.15","129.91","130.81","139","144.17","144.09","145.51","146.77","146.77","148.84","152.17","154.48","154.48","154.48","154.48","152.52","152.48","121.27","154.48","141.18"
"20220704","127.2","121.53","118.7","118.29","118.7","121.53","127.2","148.13","152.51","156.5","163.1","163.1","155.76","162.82","162.82","162.82","162.95","162.95","163.44","163.44","156.5","155.76","155.76","155.76","118.29","163.44","151.04"
"20220705","151.6","151.6","142.19","137.65","135.38","151.32","146.19","150.49","152.44","154.07","158.88","162.57","155.73","162.46","164.05","164.05","164.32","164.81","164.81","165.29","160.81","154.75","153.55","153.64","135.38","165.29","156.15"
"20220706","150.17","150.17","144.94","139.16","149.94","148.25","150.17","153.26","154.09","160.68","161","162.32","159.74","163.12","164.78","165.85","165.86","165.86","165.87","164.71","161","155.97","153.07","153.26","139.16","165.87","157.8"
"20220707","149.6","149.6","149.5","139.32","149.31","139.32","148.41","152.58","153.96","160.95","160.78","161.28","160.72","164.43","168.09","168.09","173.31","173.31","173.34","173.34","162.42","160.34","153.96","152.86","139.32","173.34","159.55"
"20220708","149.16","149.16","149.16","139.06","149.01","148.15","149.16","152.61","153.93","160.92","161.79","161.61","160.74","161.5","162.16","164.3","165.31","165.31","165.31","165.31","164.33","160.57","153.44","152.7","139.06","165.31","157.83"
"20220709","147.75","147.27","133.63","133.63","133.63","133.63","133.63","145.77","148.25","151.17","151.08","150.8","150.8","151.39","151.38","155.43","156.99","157.25","157.26","157.26","157.26","154.97","150.43","148.47","133.63","157.26","148.97"
"20220710","131.77","124.57","124.57","123.13","118.36","118.36","118.36","118.36","118.36","123.13","134.06","131.77","131.77","131.77","134.75","146.53","149.31","152.29","152.71","161.64","161.43","154.98","155.04","145.02","118.36","161.64","137.54"
"20220711","127.4","122.85","118.6","118.29","118.6","122.85","127.1","149.63","152.99","160.51","161.57","161.57","160.46","161.93","164.39","164.39","165.27","165.27","165.62","165.62","161.57","157.94","156.23","156.23","118.29","165.62","152.56"
"20220712","149.85","149.71","149.7","139.42","149.56","144.69","148.5","152.52","154","160.79","162.1","161.99","155.6","161.99","163.7","163.7","163.7","163.85","163.85","161.32","161.03","154","152.52","152.71","139.42","163.85","156.69"
"20220713","151.61","148.57","139.49","137.21","134.94","147.91","148.57","152.16","153.29","156.04","161.96","161.96","154.7","161.96","161.96","162.07","162.07","162.07","162.07","161.98","156.01","153.26","152.38","151.88","134.94","162.07","154.93"
"20220714","151.73","142.61","140.67","135.79","135.79","151.54","149.42","152.31","153.85","156.58","161.11","161.11","161.11","161.11","162.31","162.31","162.6","162.6","162.6","162.6","158.6","153.86","152.45","152.4","135.79","162.6","155.43"
"20220715","143.63","133.78","126.06","126.06","121.85","124.64","135.65","148.66","151.21","154.44","155.26","155.26","154.32","156.35","163.15","163.13","163.16","163.14","163.03","163.21","156.59","153.48","153.27","153.36","121.85","163.21","150.88"
"20220716","145.98","129.65","130.27","125.63","122.75","125.63","128.5","130.23","138.59","147.21","148.76","148.76","148.6","148.76","148.74","149.36","151.43","152.97","152.97","152.97","152.97","152.43","150.49","147.64","122.75","152.97","143.68"
"20220717","132.57","128.12","124.97","123.79","122.35","122.35","122.35","122.35","125.23","123.79","131.53","131","134.22","134.22","139.04","146.8","150.51","150.51","150.51","151.26","151.37","151.59","151.59","139.16","122.35","151.59","136.86"
"20220718","127.21","122.29","119.98","118.56","118.56","122.81","127.4","153.11","155.67","158.92","161.58","161.58","155.67","161.58","162.39","162.84","163.54","163.53","162.46","162.46","158.92","155.67","155.67","155.67","118.56","163.54","151.31"
"20220719","149.39","149.39","138.04","126.02","135.77","138.04","149.39","152.61","152.72","155.12","155.11","155.11","154.08","156.46","160.53","160.53","163.24","163.24","163.42","163.6","156.51","153.47","152.89","152.99","126.02","163.6","153.4"
"20220720","142.58","133.66","128.78","120.54","123.38","126.92","135.37","152.83","151.18","154.14","154.14","154.14","154.14","156.38","161.59","161.58","165.96","161.88","163.6","159.04","156.46","153.54","152.83","152.83","120.54","165.96","150.6"
"20220721","148.53","148.53","139.45","137.18","137.18","148.53","147.87","152.83","153.23","156.18","156.58","156.52","155.47","161.45","161.45","162.73","162.73","162.73","162.73","161.35","156.62","153.42","152.83","152.93","137.18","162.73","154.59"
"20220722","142.73","133.98","127.52","123.33","121.85","126.93","135.42","152.77","152","153.85","153.85","153.77","151.5","154.6","162.33","162.33","162.53","162.53","162.54","162.54","156.15","153.51","152.68","152.77","121.85","162.54","150.41"
"20220723","145.91","137.67","130.89","130.89","125.4","125.4","128.28","128.28","130.89","138.6","145.46","145.35","145.35","146.46","146.46","148.97","149.45","150.17","150.33","150.34","150.34","150.34","148.33","143.88","125.4","150.34","141.87"
"20220724","131.92","126.16","123.28","120.32","118.29","118.29","118.29","118.6","123.28","123.28","129.04","131.92","131.92","131.92","131.92","145.17","146.64","150.33","151.22","151.33","151.54","151.65","148.52","138.21","118.29","151.65","134.86"
"20220725","127.24","122.5","118.74","118.29","118.29","121.58","129.88","148.15","153.45","157","157","156.79","156.23","160.32","162.11","162.11","162.11","162.11","157","156.79","156.23","156.23","156.23","156.23","118.29","162.11","149.66"
"20220726","143.2","150.01","138.65","122.1","120.73","138.65","144.56","153.36","153.35","156.51","156.45","156.45","154.7","156.56","160.86","161.42","162.66","162.66","162.66","162.66","156.8","153.44","153.08","153.36","120.73","162.66","152.75"
"20220727","149.79","142.86","140.7","125.59","120.59","125.93","149.79","149.79","151.23","153.29","154.89","154.88","154.61","160.84","163.2","163.27","162.69","163.49","163.49","163.67","164.03","155.32","153.49","153.58","120.59","164.03","153.19"
"20220728","150.96","150.96","150.9","134.91","150.67","141.72","148.54","153.22","153.32","156.32","156.3","156.27","155.06","159.88","162.68","162.75","162.89","162.95","162.95","163.09","160.73","156","152.94","153.22","134.91","163.09","155.75"
"20220729","151.16","151.16","139.91","135.37","150.87","139.91","149","151.16","153.45","153.97","154.89","154.89","153.23","155.23","159.95","160.31","162.32","162.32","162.32","162.32","161.07","154.89","153.55","153.65","135.37","162.32","154.38"
"20220730","153.44","147.95","145.53","134.14","134.14","134.74","134.74","138.96","147.73","148.61","151.19","151.1","151.1","151.42","151.42","155.34","155.35","157.62","157.25","157.97","157.66","157.28","151.07","148.87","134.14","157.97","149.55"
"20220731","133.2","130.47","123.27","121.83","117.92","117.92","123.27","121.83","127.21","130.47","131.92","133.29","133.09","144.3","146.85","148.59","149.9","158.09","157.87","158.2","158.28","155.51","152.44","146.98","117.92","158.28","139.88"
"20220801","174.83","163.76","139.29","134.84","134.84","139.63","163.08","201.97","210.49","216.98","216.98","216.98","216.98","216.98","216.98","216.98","217.12","217.12","217.16","217.16","216.98","216.98","216.98","216.98","134.84","217.16","200.2"
"20220802","168.43","163.05","139.41","139.07","139.05","139.92","139.92","175.7","206.18","209.11","209.11","209.11","209.11","209.11","209.11","211.48","211.48","213.4","213.42","213.44","213.44","209.26","206.18","202.24","139.05","213.44","193.19"
"20220803","174.83","167.78","140.02","134.89","134.84","139.46","162.85","217.09","217.09","217.09","217.09","217.09","217.09","217.09","217.09","217.09","218.3","218.32","218.33","218.39","218.19","217.09","217.09","217.09","134.84","218.39","201.4"
"20220804","182.94","168.93","162.35","139.06","134.84","140.68","165.64","203.01","211.64","212.53","214.29","214.21","214.21","216.87","222.55","222.55","225.13","225.33","225.36","225.36","225.36","214.44","211.64","288.75","134.84","288.75","206.39"
"20220805","201.92","173.78","141.16","139.75","139.38","140.76","173.78","205.94","214.25","215.21","216.94","216.86","216.35","216.78","223.49","223.49","223.49","223.55","222.14","222.15","216.98","213.17","211.67","206.89","139.38","223.55","203.37"
"20220806","204.35","169.76","166.29","139.53","138.85","134.69","139.42","163.18","174.05","203.68","207.11","207.16","207.15","207.15","207.15","207.15","207.11","209.25","210.49","211.19","211.34","211.49","211.49","193.77","134.69","211.49","191.37"
"20220807","147.84","139.48","142.35","134.26","134.26","134.26","135.37","139.75","139.49","140.49","148.83","162.81","158.43","178.33","186.33","191.96","194.97","210.22","210.23","210.36","210.37","208.54","207.68","180.31","134.26","210.37","171.59"
"20220808","165.2","140.37","134.9","133.9","134.9","139.65","165.2","204.24","217.23","217.23","217.23","217.2","215.55","217","222.55","225.97","225.97","231.64","225.72","225.33","225.33","215.78","211.59","208.17","133.9","231.64","203.08"
"20220809","201.62","173.89","161.68","140.21","139.73","166.62","173.89","204.22","209.95","214.23","215.94","216.84","214.86","216.84","226.51","227.15","226.51","230.66","225.47","225.47","225.07","216.87","213.38","213.38","139.73","230.66","206.58"
"20220810","201.34","173.78","165.72","158.33","139.38","163.21","173.78","204.31","212.41","214.53","217.1","217.06","214.76","217","222.09","225.58","226.36","226.61","226.61","226.86","223.64","216.21","212.9","212.94","139.38","226.86","206.94"
"20220811","205","176.04","167.18","141.03","141.03","158.46","185.36","207.89","213.2","216.62","216.92","216.89","214.8","218.36","225.05","225.05","225.05","225.05","223.33","223.23","222.76","213.51","212.8","206.93","141.03","225.05","206.27"
"20220812","192.32","173.87","163.45","157.66","139.38","162.16","172.5","205.63","213.17","215","216.2","216.19","214.96","217.03","222.49","224.68","227.21","229.54","226.55","225","225","215","213.69","213.82","139.38","229.54","206.58"
"20220813","204.2","174.94","166.32","167.63","139.14","139.14","160.57","158.29","175.92","206.01","207.16","207.19","205.63","207.09","212.52","212.52","212.78","217.38","217.72","219.09","219","215.71","211.17","203.3","139.14","219.09","196.17"
"20220814","166.78","141.25","139.74","135.48","134.26","134.26","139.02","139.74","139.74","142.33","193.15","195.11","191.2","191.29","195.02","205.93","209.58","210.88","211.03","211.03","211.33","209.97","208.54","183.89","134.26","211.33","179.37"
"20220815","164.59","165.4","139.17","134.38","134.26","139.17","140.59","170.33","206.44","209.94","209.94","209.94","207.81","209.94","210.06","209.94","217.02","218.59","219.92","221.08","221.08","217.34","218.73","206.84","134.26","221.08","195.22"
"20220816","169.25","164.31","139.8","134.84","135.01","139.46","169.25","205.83","214.15","219.28","222.89","222.89","215.97","222.73","225.12","225.12","225.12","225.12","223.6","223.65","217.21","213.41","213.85","207.9","134.84","225.12","203.59"
"20220817","174.94","163.26","139.72","135.5","134.84","139.72","165.69","205.77","213.67","213.79","213.81","213.75","213.34","217.18","218.42","218.34","218.42","218.44","218.21","218.26","213.24","210.01","214.19","204.01","134.84","218.44","199.01"
"20220818","174.89","162.84","139.85","134.89","134.84","139.47","169.42","205.24","213.74","213.87","215.95","215.95","213.12","215.95","218.44","222.12","222.37","222.37","222.36","221.71","215.96","212.95","214.13","205.99","134.84","222.37","200.65"
"20220819","174.94","141.49","139.85","134.84","134.84","139.3","163.5","202.82","215.05","215.05","214.98","214.9","210.76","214.03","217.04","217.04","218","218.04","218.05","218.05","213.56","208.69","207.6","204.05","134.84","218.05","197.47"
"20220820","205.46","171.78","164.11","159.82","139.14","139.14","142.28","166.42","183.56","205.15","206.99","207.06","206.95","207.86","208.16","213.51","213.51","211.04","215.8","215.88","215.96","216.04","206.27","203.09","139.14","216.04","194.74"
"20220821","171.86","157","140.44","139.14","139.14","134.26","138.46","139.14","144.39","144.39","163.02","185.93","180.88","178.33","186.33","188.39","203.97","207.36","209.24","209.26","209.28","209.13","186.73","182.48","134.26","209.28","174.89"
"20220822","168.05","160.84","139.72","134.84","134.84","160.62","163.12","205.73","213.75","214.85","216.61","216.59","213.07","216.59","218.1","218.94","218.94","218.94","217.45","217.45","214.84","210.07","213.75","206.18","134.84","218.94","200.19"
"20220823","192.34","172.51","168.01","139.99","139.38","164.71","173.78","205.71","212.92","215.64","217.61","217.57","213.29","217.49","224.55","224.55","226.36","226.61","226.61","226.86","217.61","213.01","213.18","213.31","139.38","226.86","205.76"
"20220824","200.41","173.72","141.04","140.24","140.28","168.34","183.82","207.4","213.02","216.86","217.41","217.37","214.84","226.76","226.51","226.51","226.51","223.45","222.55","221.66","216.86","212.75","213.42","206.94","140.24","226.76","205.61"
"20220825","173.1","165.95","139.68","139.03","134.84","139.68","169.24","204.37","213.06","213.21","213.18","213.16","210.08","213.43","217.82","217.83","217.86","217.88","216.94","216.67","213.22","208.28","207.41","204.37","134.84","217.88","198.28"
"20220826","165.14","165.26","139.49","139.21","139.15","139.49","162.29","193.15","208.39","208.38","208.37","208.36","203.43","207.45","208.57","209.61","213.3","213.92","212.2","212.21","212.35","208.53","205.92","202.56","139.15","213.92","193.74"
"20220827","166.78","141.46","139.59","139.59","139.59","139.33","141.46","139.59","139.33","134.65","139.59","142.14","142.57","172.73","176.83","194.4","203.41","215.36","215.39","215.39","215.63","204.41","191.96","176.83","134.65","215.63","169.6"
"20220828","141.22","140.4","138.8","140.4","138.94","140.4","140.4","140.4","138.94","138.94","138.94","140.4","140.4","140.47","141.03","141.03","142.38","162.93","195.58","217.46","217.35","194.9","185.25","163.88","138.8","217.46","155.78"
"20220829","164.12","140.11","139.8","134.97","135.04","139.46","141.38","193.06","208.56","209.05","208.75","208.44","208.44","208.95","210.62","213.43","214.23","214.23","214.58","214.58","210.62","207.39","206.11","204.57","134.97","214.58","193.17"
"20220830","174.38","162.28","139.61","134.84","139.27","141.14","174.38","203.42","210.75","213.23","213.55","213.48","211.05","214.07","214.07","214.06","214.06","213.48","213.39","211.05","208.03","206.44","204.42","201.23","134.84","214.07","196.52"
"20220831","166.92","165.41","139.35","139.51","139.35","139.35","159.96","193.06","209.48","209.22","209.09","208.87","208.87","212.42","214.38","214.38","214.39","212.28","212.11","212.11","208.72","207.71","205.18","193.06","139.35","214.39","194.34"
"20220901","242.17","143.49","143.49","143.49","143.49","143.49","143.49","239.27","245.13","245.12","250.68","252.71","245.1","252.71","263.14","252.4","263.23","262.93","250.32","245.11","245.12","245.13","245.07","244.8","143.49","263.23","226.82"
"20220902","241.05","222.4","219.66","219.66","219.66","222.1","222.4","242.91","243.57","244.09","252.54","253.44","244.09","254.84","270.91","257.01","257.38","264.46","247.49","244.1","244.1","242.96","242.22","237.23","219.66","270.91","243.51"
"20220903","249.41","223.37","220.14","219.29","147.85","147.86","220.75","223.37","244.92","244.98","244.97","253.93","253.65","254.26","253.56","244.95","244.95","244.92","244.92","244.92","243.18","246.54","242.74","239.23","147.85","254.26","234.57"
"20220904","150.48","144.08","144.08","143.69","143.69","143.69","143.69","143.69","140.47","245.47","245.05","245.05","245.05","242.45","242.49","242.53","242.27","242.34","242.42","242.42","242.28","242.28","242.28","164.21","140.47","245.47","204.89"
"20220905","146.06","144.84","144.84","144.84","144.84","144.84","144.84","235.81","246.54","258.54","258.54","262.78","254.82","262.78","266.02","268.24","267.76","262.74","258.54","257.67","250.21","258.54","242.73","240.51","144.84","268.24","231.37"
"20220906","236.96","221.5","221.5","221.5","221.5","221.5","221.5","239.36","243.94","262.24","243.96","262.24","243.96","253.28","255.54","270.6","270.14","262.25","266.86","253.02","243.96","240.94","239.72","239.6","221.5","270.6","245.58"
